2024-04-09 19:13:49,372 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:13:49,377 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:13:49,377 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:13:49,841 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:13:49,867 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:13:49,867 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:13:52,925 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:13:52,929 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:13:52,930 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:13:53,301 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:13:53,306 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:13:53,307 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:13:53,329 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:13:53,336 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:13:53,336 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:13:53,617 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:13:53,622 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:13:53,623 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:13:58,719 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:13:58,723 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:13:58,724 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:14:07,149 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:14:07,158 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:14:07,158 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:14:19,254 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:14:19,259 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:14:19,261 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:14:19,275 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:14:19,279 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:14:19,279 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:14:19,753 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:14:19,759 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:14:19,761 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:14:21,583 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:14:21,689 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:14:21,690 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:14:29,556 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:14:29,562 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:14:29,563 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:14:29,586 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:14:29,591 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:14:29,591 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:14:31,900 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:14:31,907 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:14:31,907 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:14:34,408 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:14:34,412 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:14:34,413 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:14:36,568 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:14:36,573 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:14:36,573 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:14:37,956 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:14:38,116 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:14:38,117 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:14:41,884 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:14:41,910 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:14:41,911 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:14:47,603 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:14:47,608 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:14:47,608 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:14:47,627 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:14:47,631 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:14:47,632 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:14:47,866 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:14:47,870 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:14:47,871 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:14:49,369 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:14:49,373 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:14:49,374 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:14:49,807 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:19:20,081 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:19:20,082 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:22:50,673 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:22:50,677 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:22:50,678 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:22:52,909 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
